customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3285-CMPF,Male,0,Yes,Yes,62,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),68.69,2574.98,No
1946-XPHG,Male,0,No,No,45,Yes,No,Fiber optic,Yes,No,No internet service,No,No internet service,No internet service,One year,Yes,Credit card (automatic),72.68,2452.65,No
2565-WXME,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No internet service,No,No,Yes,No,Month-to-month,No,Credit card (automatic),79.83,2181.66,Yes
2826-VYSL,Male,1,Yes,No,5,Yes,No phone service,No,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),115.88,8342.74,No
2145-PBVE,Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),29.52,6356.18,No
4852-OFDH,Female,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,Yes,Two year,Yes,Mailed check,58.99,4759.71,Yes
4556-LIVB,Female,0,Yes,No,0,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,No internet service,No internet service,Two year,No,Mailed check,29.75,1406.76,No
9552-ZVVW,Female,1,No,No,51,Yes,Yes,No,No,No internet service,No internet service,Yes,Yes,No internet service,Two year,Yes,Mailed check,29.13,5683.48,Yes
9987-BLJA,Female,0,Yes,No,27,Yes,No phone service,No,No internet service,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,87.67,1750.82,Yes
2832-FNZP,Male,0,No,No,65,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),100.1,481.59,No
9385-FJWY,Female,1,Yes,No,56,No,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,68.26,7033.49,No
8931-KVCS,Male,0,No,No,47,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,21.02,3434.72,Yes
9628-GZYK,Female,1,Yes,No,37,No,No phone service,DSL,No internet service,No,No,Yes,No,Yes,One year,No,Electronic check,97.31,6274.02,Yes
0847-ZFHT,Female,1,Yes,Yes,53,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,53.97,7144.38,Yes
4050-HJWY,Male,0,Yes,Yes,38,No,No phone service,No,No,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),30.8,8283.53,Yes
2460-WOJV,Male,1,Yes,Yes,71,Yes,No phone service,No,No internet service,No,Yes,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.81,6347.11,Yes
3147-GHFJ,Male,1,No,Yes,17,No,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,68.31,3905.37,Yes
4416-DUWJ,Female,0,No,Yes,17,Yes,Yes,No,No,No internet service,Yes,Yes,Yes,No,Two year,Yes,Electronic check,105.87,908.04,Yes
3924-UAHV,Female,0,Yes,No,43,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No internet service,Two year,Yes,Electronic check,105.45,4393.63,Yes
5457-CMPX,Male,0,Yes,No,16,No,No phone service,DSL,No,No internet service,Yes,No,No internet service,Yes,One year,Yes,Electronic check,93.67,3986.5,No
8267-MIKW,Male,1,Yes,Yes,1,No,Yes,DSL,Yes,Yes,No internet service,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),33.33,1086.6,Yes
1747-WOWR,Female,0,Yes,Yes,47,Yes,No phone service,No,No,No,No,No,No internet service,Yes,Two year,Yes,Credit card (automatic),67.9,6227.9,No
4212-UNXZ,Female,0,Yes,Yes,69,No,No,No,No internet service,No internet service,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.07,3142.65,Yes
5906-EINB,Male,1,Yes,Yes,31,No,No,No,No,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,118.59,3404.43,Yes
9479-FJBL,Male,0,Yes,Yes,30,No,Yes,No,Yes,Yes,No,No,No internet service,No,Two year,Yes,Electronic check,52.08,5731.57,No
9155-AOUC,Male,0,No,No,16,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.54,6213.4,Yes
7009-WHJY,Female,0,Yes,No,9,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Mailed check,28.7,8683.79,Yes
9548-UNEB,Male,1,No,Yes,48,No,No,No,Yes,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,108.52,6188.01,No
1238-BSKE,Male,1,Yes,Yes,23,No,No,No,No,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,95.88,1226.2,No
7397-MKIU,Male,0,Yes,Yes,62,No,No phone service,No,No,No internet service,No,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),80.76,4742.96,No
4847-QMCL,Male,0,No,Yes,12,Yes,No phone service,No,No,No internet service,No,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),40.2,5480.79,No
3712-WLOG,Female,0,No,Yes,20,Yes,No phone service,No,No,No,No,Yes,No internet service,Yes,Two year,No,Credit card (automatic),60.14,3649.72,Yes
0107-NGUN,Male,0,Yes,No,31,No,Yes,DSL,No internet service,Yes,No internet service,Yes,No internet service,No,One year,No,Mailed check,55.26,6977.32,Yes
6399-UKNL,Male,0,No,Yes,30,No,No,No,No,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,107.5,740.57,No
1141-RIZC,Male,1,Yes,No,17,No,No,DSL,No internet service,No internet service,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.52,7415.09,No
4643-KBTV,Female,1,No,Yes,15,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,68.39,3968.81,No
9457-ZETG,Female,0,Yes,Yes,28,No,No phone service,DSL,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),41.13,5402.59,Yes
5660-FJUK,Female,0,Yes,Yes,67,No,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,Yes,One year,No,Mailed check,108.62,2810.3,Yes
1840-LKLP,Male,1,No,No,30,No,No,Fiber optic,No,Yes,No,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),30.85,699.17,Yes
6497-QKSL,Female,1,Yes,No,41,Yes,No,No,Yes,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Credit card (automatic),104.49,7222.34,No
9460-DNWA,Female,1,No,No,71,No,Yes,Fiber optic,No,No internet service,No internet service,No,No internet service,Yes,Two year,No,Credit card (automatic),73.05,6986.26,No
6751-MKPF,Female,1,Yes,No,61,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No internet service,Yes,One year,No,Mailed check,35.23,1337.01,No
7847-EACO,Female,0,No,Yes,17,No,Yes,DSL,Yes,Yes,No internet service,No internet service,No internet service,Yes,Two year,No,Electronic check,86.05,5877.07,Yes
3644-NZYS,Female,0,Yes,Yes,64,Yes,No phone service,DSL,Yes,No,Yes,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),89.39,6475.2,No
8476-EHUD,Male,1,Yes,No,5,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,No,No,One year,No,Electronic check,24.68,2565.34,Yes
1893-IMOV,Male,0,Yes,Yes,67,Yes,No phone service,DSL,Yes,Yes,No internet service,No,Yes,No,Month-to-month,No,Mailed check,28.65,2651.22,No
1676-QAUU,Male,1,Yes,Yes,52,Yes,No,DSL,Yes,No internet service,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.62,8494.61,No
7647-SUHT,Female,1,No,No,1,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No,Yes,Two year,Yes,Credit card (automatic),45.59,6849.25,Yes
0475-RRJT,Male,0,No,Yes,43,Yes,No,No,Yes,No,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,102.48,7231.65,No
4098-TKTH,Male,0,Yes,Yes,31,No,No,No,No,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.95,6503.27,Yes
6565-ZBJY,Female,0,Yes,No,0,No,No phone service,No,Yes,No,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),93.88,2390.14,No
1425-TXGF,Male,1,No,Yes,52,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No,Yes,Two year,Yes,Mailed check,51.19,8016.15,No
1753-LTKW,Male,1,Yes,Yes,37,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,79.74,2512.78,Yes
7848-ARDY,Male,1,Yes,No,11,Yes,No,No,No internet service,No,Yes,Yes,No internet service,No internet service,Two year,No,Electronic check,60.23,3872.75,Yes
4992-OVDZ,Female,0,Yes,Yes,49,Yes,No phone service,No,No,No,No internet service,No internet service,Yes,No internet service,One year,No,Electronic check,20.91,4828.44,Yes
0404-UVOW,Female,1,No,Yes,18,Yes,No,DSL,No,Yes,No internet service,No internet service,Yes,Yes,One year,No,Mailed check,53.38,2506.19,Yes
4040-LUEO,Male,0,Yes,Yes,14,No,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,43.42,6023.98,No
7756-JXMQ,Female,0,Yes,No,69,Yes,Yes,DSL,No,No,No internet service,No internet service,Yes,Yes,Two year,Yes,Mailed check,85.23,89.83,No
3227-XVAK,Female,0,No,No,71,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,Two year,Yes,Electronic check,57.45,7947.97,No
2484-XMXG,Male,1,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,Yes,No,Two year,Yes,Electronic check,55.04,2480.85,Yes
0035-VOGP,Male,0,Yes,Yes,20,Yes,No phone service,No,No,No,No,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),84.28,1098.21,No
7120-HLVH,Male,0,Yes,Yes,8,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),101.92,162.21,Yes
3167-EIGW,Male,0,No,No,72,No,Yes,DSL,Yes,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),55.57,2488.29,No
3516-LPOM,Female,1,Yes,No,49,Yes,No phone service,No,No internet service,No,Yes,No,No internet service,No internet service,One year,No,Credit card (automatic),28.72,7222.89,No
4736-FEHX,Male,1,Yes,Yes,40,No,Yes,No,Yes,No,No internet service,No internet service,No,No internet service,One year,Yes,Credit card (automatic),73.49,4273.28,No
7575-PUJV,Male,0,No,No,40,No,No phone service,No,No internet service,No,No internet service,No internet service,No internet service,Yes,One year,Yes,Electronic check,97.01,6110.91,No
5084-ENFJ,Male,0,No,No,66,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),78.84,3431.79,Yes
7367-BJKQ,Male,1,No,Yes,61,No,No,No,No,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),46.13,7272.46,No
9027-GYOU,Female,0,No,No,54,Yes,No,DSL,No,No,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,76.31,805.13,No
1369-XJGC,Male,1,Yes,Yes,25,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.85,1821.58,No
1895-THTP,Female,0,Yes,Yes,31,Yes,No phone service,Fiber optic,No,No,Yes,No,No internet service,No,Two year,Yes,Credit card (automatic),43.6,3926.85,Yes
4107-TLIK,Male,1,Yes,No,5,Yes,Yes,DSL,No,No internet service,No,No,No internet service,No,Two year,No,Mailed check,18.52,1348.93,Yes
0004-OFCT,Male,0,Yes,No,56,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),52.33,7029.48,No
7690-HGNG,Male,1,Yes,Yes,32,Yes,No,No,No,No internet service,Yes,Yes,No,Yes,Two year,Yes,Electronic check,27.83,7835.52,No
1905-UWXB,Male,0,Yes,Yes,58,No,No phone service,Fiber optic,No internet service,No,No internet service,No,No,Yes,Two year,Yes,Electronic check,55.69,615.39,No
4196-IDSS,Male,1,No,Yes,37,Yes,No phone service,DSL,No,No internet service,No,No internet service,Yes,Yes,One year,Yes,Mailed check,106.05,8254.74,No
9409-CPGG,Male,1,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),67.86,1424.91,No
9574-TZBK,Male,1,Yes,No,0,No,No,Fiber optic,No,No,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,25.05,1446.53,No
4004-OEIS,Male,0,Yes,No,32,No,Yes,DSL,No,Yes,No internet service,Yes,No,No,One year,Yes,Mailed check,23.0,8246.08,Yes
5060-UQXY,Female,0,Yes,No,3,Yes,No phone service,Fiber optic,Yes,No,No,No,No internet service,No internet service,One year,No,Electronic check,81.84,5524.16,Yes
6486-UFMZ,Female,1,Yes,Yes,0,No,No phone service,DSL,No internet service,No internet service,Yes,No,Yes,No,One year,No,Credit card (automatic),101.5,835.98,Yes
5001-INVU,Male,1,No,Yes,55,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),115.65,1213.08,No
1670-JFAO,Male,0,No,Yes,56,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,Two year,No,Mailed check,29.37,7694.18,Yes
5677-HELJ,Female,1,Yes,No,71,No,No phone service,No,Yes,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),48.96,4064.9,Yes
9895-MDSZ,Female,1,No,Yes,40,Yes,No phone service,No,No,No internet service,Yes,No,Yes,Yes,Two year,No,Electronic check,107.39,947.93,Yes
8574-LIZN,Male,0,No,No,31,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,One year,No,Electronic check,31.98,345.83,No
4567-YYGK,Female,1,Yes,Yes,20,Yes,No,DSL,No,No,Yes,No,No internet service,No internet service,One year,Yes,Mailed check,47.76,8054.86,No
2841-ANAJ,Male,1,No,Yes,47,Yes,No,Fiber optic,No internet service,No,Yes,No,No internet service,No,One year,No,Mailed check,77.54,2282.67,Yes
0553-BWNS,Female,0,No,No,43,No,No phone service,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,One year,No,Mailed check,48.64,4721.54,Yes
1608-GOQD,Male,1,No,Yes,36,No,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.84,4629.56,Yes
4314-ZCHU,Male,0,Yes,No,35,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),68.78,4135.62,No
9758-QCEP,Female,0,Yes,No,34,No,No,DSL,Yes,No,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),22.13,4724.25,No
5749-JLBL,Male,1,Yes,Yes,56,Yes,Yes,No,No,No,No,Yes,No,Yes,Two year,No,Electronic check,36.39,2022.29,No
0932-EGUM,Female,1,Yes,Yes,59,Yes,Yes,No,No internet service,No internet service,No internet service,No,Yes,No,Two year,Yes,Mailed check,114.77,5217.48,No
0099-GZHC,Female,0,No,Yes,6,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No,No,Month-to-month,No,Credit card (automatic),112.44,4400.95,No
9707-UOHJ,Female,0,No,No,13,Yes,No,DSL,No internet service,Yes,No,Yes,No,No,Two year,Yes,Electronic check,104.27,4909.5,No
5016-OSNR,Female,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),113.37,4439.54,No
7492-VAAO,Male,1,No,No,59,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,97.25,8272.96,Yes
8077-HHJU,Male,1,Yes,No,20,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No internet service,Two year,Yes,Credit card (automatic),69.37,3027.35,No
6584-ABRN,Female,1,Yes,No,37,Yes,Yes,No,Yes,No internet service,No,Yes,No internet service,No internet service,One year,No,Bank transfer (automatic),87.76,984.52,Yes
7672-UDVJ,Female,0,Yes,No,23,No,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,No,One year,Yes,Credit card (automatic),88.4,3203.35,No
9575-TVZO,Male,1,Yes,Yes,57,No,No,No,No internet service,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),59.07,7406.04,No
7668-JVGN,Female,1,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,40.79,144.81,Yes
3067-XZHL,Male,1,Yes,No,23,No,Yes,No,No,Yes,No internet service,No internet service,Yes,No,Two year,No,Electronic check,62.72,2641.13,No
9259-ZYWK,Male,1,No,Yes,62,Yes,No,DSL,No,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,67.2,6868.52,Yes
7158-BZWS,Female,0,No,Yes,14,No,No,DSL,No,No internet service,No internet service,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),117.67,6598.58,No
2496-GQZY,Female,0,Yes,Yes,5,Yes,No,DSL,No internet service,No,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),56.95,3561.26,Yes
4160-KJQO,Male,1,Yes,No,67,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,No,No internet service,Month-to-month,No,Electronic check,36.45,3657.94,Yes
1856-SHZU,Male,1,Yes,No,42,No,Yes,No,Yes,No internet service,Yes,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),61.86,939.19,Yes
1476-WOLY,Male,0,No,Yes,58,Yes,No,DSL,No internet service,No,No,No,No internet service,No,Two year,No,Mailed check,81.2,2881.12,Yes
6825-VRPE,Female,0,Yes,Yes,50,No,No,DSL,Yes,No,No internet service,No internet service,No,No,Two year,Yes,Mailed check,75.84,5372.04,Yes
6597-QVUR,Female,1,No,No,72,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,No,Yes,Two year,No,Mailed check,73.79,6830.28,No
8242-BYAF,Female,1,Yes,No,57,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,No internet service,One year,No,Electronic check,19.62,5326.83,No
6801-FKHW,Female,1,No,Yes,27,No,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),117.12,1669.2,No
0248-SVEY,Male,1,Yes,No,60,Yes,No,DSL,No,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,32.91,298.86,No
6153-FYBH,Male,0,Yes,No,57,No,No phone service,No,Yes,Yes,Yes,No,No internet service,No,Two year,No,Mailed check,80.9,6916.48,No
1264-TZWZ,Male,0,No,No,48,Yes,No,Fiber optic,No,No internet service,Yes,Yes,Yes,No,One year,Yes,Mailed check,24.3,7297.82,No
7649-NCQK,Female,1,Yes,Yes,43,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,20.35,5063.62,No
6213-KSHL,Male,1,Yes,Yes,3,Yes,No phone service,No,No internet service,No,Yes,No internet service,No,Yes,Two year,Yes,Mailed check,53.99,7361.12,Yes
9054-ZEIC,Male,1,No,No,53,No,No phone service,Fiber optic,No internet service,No,No,Yes,No,No internet service,Two year,No,Credit card (automatic),108.0,5085.93,Yes
2125-HDSI,Male,1,No,Yes,31,Yes,Yes,No,Yes,No,No,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),46.51,7266.1,Yes
2783-UCDJ,Female,1,No,No,65,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No,Two year,No,Bank transfer (automatic),87.02,5149.52,Yes
4844-LRID,Female,1,No,Yes,36,No,No,No,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,67.35,7162.1,Yes
1768-LTPB,Male,1,No,No,71,No,No,No,Yes,No,No,Yes,No,No internet service,One year,No,Bank transfer (automatic),80.39,3560.08,Yes
8616-QADA,Male,0,No,No,61,No,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),57.59,2728.59,No
9886-VIDA,Female,0,Yes,No,54,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,65.98,6639.44,Yes
9003-HBHX,Female,0,Yes,Yes,22,No,No phone service,No,Yes,No internet service,No internet service,Yes,Yes,No internet service,One year,Yes,Electronic check,111.44,5157.92,No
